Code,Name,Status,Class,Family
THL,Odontarrhena nebrodensis subsp. tenuicaulis,,Eudicot,Brassicaceae
ROS,Odontarrhena obtusifolia,,Eudicot,Brassicaceae
ASP,Odontarrhena robertiana*,,Eudicot,Brassicaceae
ROS,Odontarrhena robertiana*,,Eudicot,Brassicaceae
DAP,Odontarrhena samia,,Eudicot,Brassicaceae
LAV,Odontarrhena serpyllifolia*,,Eudicot,Brassicaceae
ONO,Odontarrhena serpyllifolia*,,Eudicot,Brassicaceae
AMM,Odontarrhena sibirica,,Eudicot,Brassicaceae
DAP,Odontarrhena smolikana,,Eudicot,Brassicaceae
ASP,Odontarrhena tavolarae,,Eudicot,Brassicaceae
ASP,Odontarrhena tortuosa subsp. caliacrae,,Eudicot,Brassicaceae
FES,Odontarrhena tortuosa subsp. cretacea,,Eudicot,Brassicaceae
COR,Odontarrhena tortuosa subsp. savranica,,Eudicot,Brassicaceae
COR,Odontarrhena tortuosa subsp. tortuosa,,Eudicot,Brassicaceae
CYP,Odontarrhena troodi,,Eudicot,Brassicaceae
ASP,Odontites bocconei,,Eudicot,Orobanchaceae
GEN,Odontites corsicus ,,Eudicot,Orobanchaceae
FES,Odontites glutinosus ,A,Eudicot,Orobanchaceae
TUB,Odontites kaliformis ,,Eudicot,Orobanchaceae
FES,Odontites lanceolatus subsp. lanceolatus,,Eudicot,Orobanchaceae
LAV,Odontites lanceolatus subsp. provincialis,,Eudicot,Orobanchaceae
ASP,Odontites linkii ,,Eudicot,Orobanchaceae
SAG,Odontites litoralis ,,Eudicot,Orobanchaceae
TUB,Odontites longiflorus subsp. lateritius,,Eudicot,Orobanchaceae
TUB,Odontites longiflorus subsp. longiflorus ,,Eudicot,Orobanchaceae
FES,Odontites luteus,,Eudicot,Orobanchaceae
THL,Odontites pyrenaeus,,Eudicot,Orobanchaceae
GER,Odontites tenuifolius ,,Eudicot,Orobanchaceae
SIS,Odontites vernus ,,Eudicot,Orobanchaceae
TUB,Odontites viscosus,,Eudicot,Orobanchaceae
ART,Odontites vulgaris* ,,Eudicot,Orobanchaceae
CAK,Odontites vulgaris* ,,Eudicot,Orobanchaceae
FES,Odontites vulgaris* ,,Eudicot,Orobanchaceae
OXY,Odontoschisma sphagni ,,Liver,Odontoschismataceae
CAN,Oedipodiella australis ,,Moss,Gigaspermaceae
PHR,Oenanthe aquatica ,,Eudicot,Apiaceae
PHR,Oenanthe crocata,,Eudicot,Apiaceae
PHR,Oenanthe divaricata,,Eudicot,Apiaceae
MOL,Oenanthe fistulosa*,,Eudicot,Apiaceae
PHR,Oenanthe fistulosa*,,Eudicot,Apiaceae
POT,Oenanthe fluviatilis ,,Eudicot,Apiaceae
MOL,Oenanthe foucaudii,,Eudicot,Apiaceae
MOL,Oenanthe globulosa*,,Eudicot,Apiaceae
PHR,Oenanthe globulosa*,,Eudicot,Apiaceae
MOL,Oenanthe lachenalii,,Eudicot,Apiaceae
FES,Oenanthe millefolia,,Eudicot,Apiaceae
MOL,Oenanthe peucedanifolia ,,Eudicot,Apiaceae
MOL,Oenanthe pimpinelloides,,Eudicot,Apiaceae
MOL,Oenanthe silaifolia ,,Eudicot,Apiaceae
ART,Oenothera ammophila,,Eudicot,Onagraceae
ART,Oenothera angustissima ,A,Eudicot,Onagraceae
ART,Oenothera biennis,,Eudicot,Onagraceae
ART,Oenothera canovirens ,A,Eudicot,Onagraceae
ART,Oenothera deflexa ,A,Eudicot,Onagraceae
ART,Oenothera depressa ,A,Eudicot,Onagraceae
ART,Oenothera erythrosepala,,Eudicot,Onagraceae
ART,Oenothera fallax ,A,Eudicot,Onagraceae
ART,Oenothera glazioviana ,A,Eudicot,Onagraceae
ART,Oenothera issleri ,A,Eudicot,Onagraceae
ART,Oenothera oakesiana ,A,Eudicot,Onagraceae
ART,Oenothera oehlkersii ,A,Eudicot,Onagraceae
ART,Oenothera parviflora,,Eudicot,Onagraceae
ART,Oenothera perangusta ,A,Eudicot,Onagraceae
ART,Oenothera pycnocarpa ,A,Eudicot,Onagraceae
ART,Oenothera rosea ,A,Eudicot,Onagraceae
ART,Oenothera rubricaulis,,Eudicot,Onagraceae
ART,Oenothera silesiaca,,Eudicot,Onagraceae
ART,Oenothera suaveolens ,A,Eudicot,Onagraceae
ART,Oenothera subterminalis ,A,Eudicot,Onagraceae
ART,Oenothera victorini ,A,Eudicot,Onagraceae
ART,Oenothera villosa ,A,Eudicot,Onagraceae
KAL,Ofaiston monandrum,,Eudicot,Chenopodiaceae
OLE,Olea europaea subsp. cerasiformis,,Eudicot,Oleaceae
QUI,Olea europaea subsp. europaea var. sylvestris ,,Eudicot,Oleaceae
GER,Omphalodes brassicifolia ,,Eudicot,Boraginaceae
TUB,Omphalodes commutata,,Eudicot,Boraginaceae
CHE,Omphalodes kuzinskyanae*,,Eudicot,Boraginaceae
TUB,Omphalodes kuzinskyanae* ,,Eudicot,Boraginaceae
TRA,Omphalodes linifolia,,Eudicot,Boraginaceae
TUB,Omphalodes littoralis subsp. gallaecica,,Eudicot,Boraginaceae
COR,Omphalodes littoralis subsp. littoralis,,Eudicot,Boraginaceae
GER,Omphalodes nitida ,,Eudicot,Boraginaceae
POP,Omphalodes scorpioides ,,Eudicot,Boraginaceae
FAG,Omphalodes verna ,,Eudicot,Boraginaceae
FES,Onobrychis alba ,,Eudicot,Fabaceae
FES,Onobrychis arenaria subsp. arenaria  ,,Eudicot,Fabaceae
FES,Onobrychis arenaria subsp. taurerica  ,,Eudicot,Fabaceae
ROS,Onobrychis argentea ,,Eudicot,Fabaceae
TUB,Onobrychis caput-galli ,,Eudicot,Fabaceae
FES,Onobrychis conferta subsp. hispanica,,Eudicot,Fabaceae
FES,Onobrychis degenii,,Eudicot,Fabaceae
BUL,Onobrychis humilis subsp. humilis,,Eudicot,Fabaceae
SES,Onobrychis montana subsp. montana,,Eudicot,Fabaceae
SES,Onobrychis montana subsp. scardica,,Eudicot,Fabaceae
DRY,Onobrychis pallasii*,,Eudicot,Fabaceae
SED,Onobrychis pallasii*,,Eudicot,Fabaceae
ONO,Onobrychis pyrenaica,,Eudicot,Fabaceae
ONO,Onobrychis reuteri ,,Eudicot,Fabaceae
ERI,Onobrychis saxatilis* ,,Eudicot,Fabaceae
PYR,Onobrychis saxatilis* ,,Eudicot,Fabaceae
ASP,Onobrychis sphaciotica ,,Eudicot,Fabaceae
ROS,Onobrychis stenorhiza,,Eudicot,Fabaceae
ONO,Onobrychis supina ,,Eudicot,Fabaceae
FES,Onobrychis vassilczenkoi,,Eudicot,Fabaceae
MOL,Onobrychis viciifolia ,,Eudicot,Fabaceae
CHE,Ononis alopecuroides ,,Eudicot,Fabaceae
OLE,Ononis angustissima subsp. angustissima ,,Eudicot,Fabaceae
OLE,Ononis angustissima subsp. longifolia ,,Eudicot,Fabaceae
RHA,Ononis aragonensis,,Eudicot,Fabaceae
TUB,Ononis baetica var. baetica ,,Eudicot,Fabaceae
TUB,Ononis baetica var. donanensis,,Eudicot,Fabaceae
TUB,Ononis broteriana ,,Eudicot,Fabaceae
ROS,Ononis cephalotes ,,Eudicot,Fabaceae
AEO,Ononis christii ,,Eudicot,Fabaceae
TUB,Ononis cintrana ,,Eudicot,Fabaceae
TUB,Ononis cossoniana,,Eudicot,Fabaceae
CRU,Ononis crispa ,,Eudicot,Fabaceae
ONO,Ononis cristata ,,Eudicot,Fabaceae
TUB,Ononis dentata ,,Eudicot,Fabaceae
TUB,Ononis diffusa,,Eudicot,Fabaceae
PUB,Ononis fruticosa*,,Eudicot,Fabaceae
ROS,Ononis fruticosa*,,Eudicot,Fabaceae
TUB,Ononis hackelii ,,Eudicot,Fabaceae
MOQ,Ononis hebecarpa ,,Eudicot,Fabaceae
MOQ,Ononis hesperia ,,Eudicot,Fabaceae
TUB,Ononis laxiflora,,Eudicot,Fabaceae
ROS,Ononis minutissima ,,Eudicot,Fabaceae
JUN,Ononis mitissima,,Eudicot,Fabaceae
ERI,Ononis natrix*,,Eudicot,Fabaceae
FES,Ononis natrix*,,Eudicot,Fabaceae
TUB,Ononis ornithopodioides,,Eudicot,Fabaceae
TUB,Ononis pendula subsp. boissieri,,Eudicot,Fabaceae
CHE,Ononis pinnata,,Eudicot,Fabaceae
TRA,Ononis pubescens,,Eudicot,Fabaceae
FES,Ononis pusilla* ,,Eudicot,Fabaceae
ONO,Ononis pusilla* ,,Eudicot,Fabaceae
CRU,Ononis ramosissima ,,Eudicot,Fabaceae
TRA,Ononis reclinata subsp. mollis,,Eudicot,Fabaceae
TRA,Ononis reclinata subsp. reclinata ,,Eudicot,Fabaceae
FES,Ononis repens ,,Eudicot,Fabaceae
RHA,Ononis reuteri,,Eudicot,Fabaceae
PYR,Ononis rotundifolia* ,,Eudicot,Fabaceae
SAB,Ononis rotundifolia* ,,Eudicot,Fabaceae
QUI,Ononis speciosa,,Eudicot,Fabaceae
ART,Ononis spinosa subsp. antiquorum*,,Eudicot,Fabaceae
FES,Ononis spinosa subsp. antiquorum*,,Eudicot,Fabaceae
FES,Ononis spinosa subsp. austriaca ,,Eudicot,Fabaceae
FES,Ononis spinosa subsp. hircina ,,Eudicot,Fabaceae
FES,Ononis spinosa subsp. procurrens,,Eudicot,Fabaceae
FES,Ononis spinosa subsp. spinosa ,,Eudicot,Fabaceae
ONO,Ononis striata ,,Eudicot,Fabaceae
TUB,Ononis tournefortii,,Eudicot,Fabaceae
ROS,Ononis tridentata subsp. angustifolia,,Eudicot,Fabaceae
ROS,Ononis tridentata subsp. crassifolia,,Eudicot,Fabaceae
ROS,Ononis tridentata subsp. tridentata ,,Eudicot,Fabaceae
TUB,Ononis varelae ,,Eudicot,Fabaceae
TUB,Ononis variegata,,Eudicot,Fabaceae
TRA,Ononis verae ,,Eudicot,Fabaceae
TRA,Ononis viscosa subsp. breviflora ,,Eudicot,Fabaceae
TUB,Ononis viscosa subsp. sicula,,Eudicot,Fabaceae
TRA,Ononis viscosa subsp. sieberi ,,Eudicot,Fabaceae
TRA,Ononis viscosa subsp. viscosa ,,Eudicot,Fabaceae
ART,Onopordum acanthium subsp. acanthium ,,Eudicot,Asteraceae
ART,Onopordum acanthium subsp. gypsicola,,Eudicot,Asteraceae
ART,Onopordum acaulon ,,Eudicot,Asteraceae
ART,Onopordum carduelium*,,Eudicot,Asteraceae
OLE,Onopordum carduelium*,,Eudicot,Asteraceae
ART,Onopordum corymbosum ,,Eudicot,Asteraceae
ART,Onopordum dissectum,,Eudicot,Asteraceae
ART,Onopordum horridum ,,Eudicot,Asteraceae
ART,Onopordum illyricum ,,Eudicot,Asteraceae
ART,Onopordum macracanthum ,,Eudicot,Asteraceae
KLE,Onopordum micropterum,,Eudicot,Asteraceae
ART,Onopordum nervosum subsp. castellanum,,Eudicot,Asteraceae
ART,Onopordum nervosum subsp. nervosum ,,Eudicot,Asteraceae
ART,Onopordum tauricum ,,Eudicot,Asteraceae
ART,Onopordum X bilbilitanum,,Eudicot,Asteraceae
ART,Onopordum X bolivari,,Eudicot,Asteraceae
ART,Onopordum X brevicaule,,Eudicot,Asteraceae
ART,Onopordum X erectum,,Eudicot,Asteraceae
ART,Onopordum X glomeratum,,Eudicot,Asteraceae
ART,Onopordum X macronervosum,,Eudicot,Asteraceae
ART,Onopordum X onubense,,Eudicot,Asteraceae
ART,Onopordum X spinosissimum,,Eudicot,Asteraceae
COR,Onosma arenaria* ,,Eudicot,Boraginaceae
SED,Onosma arenaria* ,,Eudicot,Boraginaceae
ONO,Onosma bubanii,,Eudicot,Boraginaceae
RUM,Onosma canescens ,,Eudicot,Boraginaceae
RUM,Onosma echioides subsp. canescens  ,,Eudicot,Boraginaceae
FES,Onosma echioides subsp. echioides ,,Eudicot,Boraginaceae
FES,Onosma fastigiata subsp. atlantica,,Eudicot,Boraginaceae
ONO,Onosma fastigiata subsp. fastigiata,,Eudicot,Boraginaceae
ONO,Onosma fastigiata subsp. pyrenaica,,Eudicot,Boraginaceae
ASP,Onosma frutescens ,,Eudicot,Boraginaceae
FES,Onosma heterophylla,,Eudicot,Boraginaceae
ROS,Onosma hispanica ,,Eudicot,Boraginaceae
FES,Onosma javorkae,,Eudicot,Boraginaceae
DRY,Onosma polyphylla,,Eudicot,Boraginaceae
FES,Onosma pseudoarenaria subsp. delphinensis,,Eudicot,Boraginaceae
FES,Onosma pseudoarenaria subsp. helvetica,,Eudicot,Boraginaceae
FES,Onosma pseudoarenaria subsp. tuberculata ,,Eudicot,Boraginaceae
FES,Onosma simplicissima,,Eudicot,Boraginaceae
THL,Onosma stellulata ,,Eudicot,Boraginaceae
FES,Onosma tanaitica ,,Eudicot,Boraginaceae
FES,Onosma taurica ,,Eudicot,Boraginaceae
FES,Onosma tinctoria ,,Eudicot,Boraginaceae
FES,Onosma tornensis ,,Eudicot,Boraginaceae
FES,Onosma tridentina ,,Eudicot,Boraginaceae
CYP,Onosma troodi,,Eudicot,Boraginaceae
FES,Onosma visianii ,,Eudicot,Boraginaceae
NAR,Ophioglossum azoricum,,Fern,Ophioglossaceae
ISO,Ophioglossum lusitanicum ,,Fern,Ophioglossaceae
ISO,Ophioglossum vulgatum*,,Fern,Ophioglossaceae
MOL,Ophioglossum vulgatum*,,Fern,Ophioglossaceae
FES,Ophrys apifera*,,Monocotyl,Orchidaceae
GER,Ophrys apifera*,,Monocotyl,Orchidaceae
FES,Ophrys aurelia ,,Monocotyl,Orchidaceae
FES,Ophrys benacensis ,,Monocotyl,Orchidaceae
FES,Ophrys bertolonii ,,Monocotyl,Orchidaceae
LYG,Ophrys bombyliflora* ,,Monocotyl,Orchidaceae
ROS,Ophrys bombyliflora* ,,Monocotyl,Orchidaceae
FES,Ophrys drumana ,,Monocotyl,Orchidaceae
FES,Ophrys fuciflora subsp. elatior,,Monocotyl,Orchidaceae
TRA,Ophrys fuciflora subsp. oxyrrhynchos,,Monocotyl,Orchidaceae
FES,Ophrys fusca subsp. fusca,,Monocotyl,Orchidaceae
FES,Ophrys holoserica subsp. elatior,,Monocotyl,Orchidaceae
FES,Ophrys holoserica subsp. holoserica,,Monocotyl,Orchidaceae
FES,Ophrys insectifera subsp. aymoninii,,Monocotyl,Orchidaceae
FES,Ophrys insectifera subsp. insectifera ,,Monocotyl,Orchidaceae
TRA,Ophrys lunulata ,,Monocotyl,Orchidaceae
ROS,Ophrys lutea subsp. galilaea,,Monocotyl,Orchidaceae
LYG,Ophrys lutea subsp. lutea* ,,Monocotyl,Orchidaceae
ROS,Ophrys lutea subsp. lutea* ,,Monocotyl,Orchidaceae
LYG,Ophrys massiliensis ,,Monocotyl,Orchidaceae
LYG,Ophrys omegaifera subsp. dyris,,Monocotyl,Orchidaceae
ROS,Ophrys passionis ,,Monocotyl,Orchidaceae
ROS,Ophrys provincialis ,,Monocotyl,Orchidaceae
ROS,Ophrys scolopax subsp. cornuta,,Monocotyl,Orchidaceae
ROS,Ophrys scolopax subsp. heldreichii,,Monocotyl,Orchidaceae
ROS,Ophrys scolopax subsp. rhodia,,Monocotyl,Orchidaceae
FES,Ophrys scolopax subsp. scolopax,,Monocotyl,Orchidaceae
ROS,Ophrys speculum subsp. lusitanica,,Monocotyl,Orchidaceae
FES,Ophrys speculum subsp. speculum*,,Monocotyl,Orchidaceae
TRA,Ophrys speculum subsp. speculum*,,Monocotyl,Orchidaceae
BUL,Ophrys sphegodes subsp. atrata*,,Monocotyl,Orchidaceae
FES,Ophrys sphegodes subsp. atrata*,,Monocotyl,Orchidaceae
FES,Ophrys sphegodes subsp. aveyronensis,,Monocotyl,Orchidaceae
ROS,Ophrys sphegodes subsp. epirotica,,Monocotyl,Orchidaceae
ROS,Ophrys sphegodes subsp. gortynia,,Monocotyl,Orchidaceae
ROS,Ophrys sphegodes subsp. helenae ,,Monocotyl,Orchidaceae
FES,Ophrys sphegodes subsp. litigiosa*,,Monocotyl,Orchidaceae
ROS,Ophrys sphegodes subsp. litigiosa*,,Monocotyl,Orchidaceae
ROS,Ophrys sphegodes subsp. mammosa*,,Monocotyl,Orchidaceae
PUB,Ophrys sphegodes subsp. mammosa* ,,Monocotyl,Orchidaceae
FES,Ophrys sphegodes subsp. sphegodes,,Monocotyl,Orchidaceae
FES,Ophrys sulcata ,,Monocotyl,Orchidaceae
LYG,Ophrys tenthredinifera* ,,Monocotyl,Orchidaceae
ROS,Ophrys tenthredinifera* ,,Monocotyl,Orchidaceae
LYG,Ophrys vernixia,,Monocotyl,Orchidaceae
ROS,Ophrys X arachnitiformis*,,Monocotyl,Orchidaceae
FES,Ophrys X arachnitiformis* ,,Monocotyl,Orchidaceae
ROS,Ophrys X saratoi ,,Monocotyl,Orchidaceae
FAG,Oplismenus hirtellus subsp. undulatifolius,A,Monocotyl,Poaceae
EPI,Opopanax chironium*,,Eudicot,Apiaceae
POP,Opopanax chironium*,,Eudicot,Apiaceae
COR,Opuntia engelmannii ,A,Eudicot,Cactaceae
FES,Orchis anthropophora ,,Monocotyl,Orchidaceae
FES,Orchis italica* ,,Monocotyl,Orchidaceae
ROS,Orchis italica* ,,Monocotyl,Orchidaceae
FAG,Orchis mascula subsp. laxifloriformis,,Monocotyl,Orchidaceae
FES,Orchis mascula subsp. mascula* ,,Monocotyl,Orchidaceae
PUB,Orchis mascula subsp. mascula* ,,Monocotyl,Orchidaceae
LAU,Orchis mascula subsp. scopulorum* ,,Monocotyl,Orchidaceae
SAC,Orchis mascula subsp. scopulorum* ,,Monocotyl,Orchidaceae
FAG,Orchis mascula subsp. speciosa,,Monocotyl,Orchidaceae
FES,Orchis militaris ,,Monocotyl,Orchidaceae
LAV,Orchis olbiensis,,Monocotyl,Orchidaceae
FAG,Orchis pallens subsp. pallens,,Monocotyl,Orchidaceae
CAN,Orchis patens subsp. canariensis,,Monocotyl,Orchidaceae
FES,Orchis pauciflora,,Monocotyl,Orchidaceae
PUB,Orchis provincialis,,Monocotyl,Orchidaceae
FES,Orchis purpurea* ,,Monocotyl,Orchidaceae
PUB,Orchis purpurea* ,,Monocotyl,Orchidaceae
ROS,Orchis quadripunctata ,,Monocotyl,Orchidaceae
FES,Orchis simia ,,Monocotyl,Orchidaceae
QUI,Orchis spitzelii subsp. cazorlensis,,Monocotyl,Orchidaceae
SAB,Orchis spitzelii subsp. spitzelii,,Monocotyl,Orchidaceae
TRI,Oreochloa disticha subsp. blanka,,Monocotyl,Poaceae
TRI,Oreochloa disticha subsp. disticha,,Monocotyl,Poaceae
TRI,Oreochloa seslerioides ,,Monocotyl,Poaceae
ONO,Oreochloa confusa,,Monocotyl,Poaceae
ASP,Origanum dictamnus ,,Eudicot,Lamiaceae
ROS,Origanum onites ,,Eudicot,Lamiaceae
DAP,Origanum sipyleum ,,Eudicot,Lamiaceae
GER,Origanum vulgare subsp. virens,,Eudicot,Lamiaceae
BRA,Origanum vulgare subsp. vulgare* ,,Eudicot,Lamiaceae
GER,Origanum vulgare subsp. vulgare* ,,Eudicot,Lamiaceae
CHE,Orlaya daucoides ,,Eudicot,Apiaceae
CHE,Orlaya grandiflora,,Eudicot,Apiaceae
FES,Ornithogalum amphibolum,,Monocotyl,Hyacinthaceae
CHE,Ornithogalum arabicum,,Monocotyl,Hyacinthaceae
ROS,Ornithogalum atticum,,Monocotyl,Hyacinthaceae
BUL,Ornithogalum baeticum,,Monocotyl,Hyacinthaceae
ART,Ornithogalum boucheanum*,A,Monocotyl,Hyacinthaceae
FAG,Ornithogalum boucheanum*,,Monocotyl,Hyacinthaceae
QUE,Ornithogalum boucheanum*,,Monocotyl,Hyacinthaceae
CHE,Ornithogalum brevistylum ,,Monocotyl,Hyacinthaceae
BUL,Ornithogalum broteroi*,,Monocotyl,Hyacinthaceae
SED,Ornithogalum broteroi*,,Monocotyl,Hyacinthaceae
ONO,Ornithogalum collinum subsp. collinum*,,Monocotyl,Hyacinthaceae
TRA,Ornithogalum collinum subsp. collinum*,,Monocotyl,Hyacinthaceae
FES,Ornithogalum comosum ,,Monocotyl,Hyacinthaceae
IND,Ornithogalum concinnum,,Monocotyl,Hyacinthaceae
ROS,Ornithogalum corsicum,,Monocotyl,Hyacinthaceae
CHE,Ornithogalum divergens ,,Monocotyl,Hyacinthaceae
FES,Ornithogalum fischerianum,,Monocotyl,Hyacinthaceae
FES,Ornithogalum gussonei*,,Monocotyl,Hyacinthaceae
TRA,Ornithogalum gussonei*,,Monocotyl,Hyacinthaceae
FES,Ornithogalum narbonense*,,Monocotyl,Hyacinthaceae
LYG,Ornithogalum narbonense*,,Monocotyl,Hyacinthaceae
CHE,Ornithogalum nutans*,,Monocotyl,Hyacinthaceae
EPI,Ornithogalum nutans*,A,Monocotyl,Hyacinthaceae
FES,Ornithogalum oreoides,,Monocotyl,Hyacinthaceae
FES,Ornithogalum orthophyllum subsp. kochii,,Monocotyl,Hyacinthaceae
FES,Ornithogalum pannonicum ,,Monocotyl,Hyacinthaceae
FES,Ornithogalum ponticum,,Monocotyl,Hyacinthaceae
FAG,Ornithogalum pyrenaicum,,Monocotyl,Hyacinthaceae
FES,Ornithogalum refractum,,Monocotyl,Hyacinthaceae
GER,Ornithogalum sphaerocarpum,,Monocotyl,Hyacinthaceae
MOL,Ornithogalum umbellatum* ,,Monocotyl,Hyacinthaceae
PAR,Ornithogalum umbellatum* ,,Monocotyl,Hyacinthaceae
TUB,Ornithopus compressus ,,Eudicot,Fabaceae
COR,Ornithopus perpusillus* ,,Eudicot,Fabaceae
PAR,Ornithopus perpusillus* ,,Eudicot,Fabaceae
TUB,Ornithopus perpusillus* ,,Eudicot,Fabaceae
TUB,Ornithopus pinnatus,,Eudicot,Fabaceae
TUB,Ornithopus sativus subsp. isthmocarpus,,Eudicot,Fabaceae
TUB,Ornithopus sativus subsp. sativus,,Eudicot,Fabaceae
TUB,Ornithopus X macrorrhynchus,,Eudicot,Fabaceae
FES,Orobanche alba ,,Eudicot,Orobanchaceae
GER,Orobanche alsatica,,Eudicot,Orobanchaceae
FES,Orobanche amethystea ,,Eudicot,Orobanchaceae
COR,Orobanche arenaria* ,,Eudicot,Orobanchaceae
FES,Orobanche arenaria* ,,Eudicot,Orobanchaceae
FES,Orobanche artemisiae-campestris* ,,Eudicot,Orobanchaceae
LAV,Orobanche artemisiae-campestris* ,,Eudicot,Orobanchaceae
GER,Orobanche bartlingii ,,Eudicot,Orobanchaceae
FES,Orobanche caesia ,,Eudicot,Orobanchaceae
FES,Orobanche caryophyllacea ,,Eudicot,Orobanchaceae
FES,Orobanche cernua*,,Eudicot,Orobanchaceae
PEG,Orobanche cernua*,,Eudicot,Orobanchaceae
FES,Orobanche coerulescens ,,Eudicot,Orobanchaceae
CHE,Orobanche crenata ,,Eudicot,Orobanchaceae
FES,Orobanche elatior ,,Eudicot,Orobanchaceae
THL,Orobanche flava ,,Eudicot,Orobanchaceae
FES,Orobanche gracilis ,,Eudicot,Orobanchaceae
MOQ,Orobanche gratiosae ,,Eudicot,Orobanchaceae
FAG,Orobanche hederae ,,Eudicot,Orobanchaceae
FES,Orobanche lanuginosa ,,Eudicot,Orobanchaceae
GER,Orobanche laserpitii-sileris ,,Eudicot,Orobanchaceae
ROS,Orobanche latisquama ,,Eudicot,Orobanchaceae
FES,Orobanche loricata ,,Eudicot,Orobanchaceae
RHA,Orobanche lucorum ,,Eudicot,Orobanchaceae
FES,Orobanche lutea* ,,Eudicot,Orobanchaceae
GER,Orobanche lutea* ,,Eudicot,Orobanchaceae
MOL,Orobanche minor ,,Eudicot,Orobanchaceae
GER,Orobanche montserratii,,Eudicot,Orobanchaceae
CHE,Orobanche mutelii,,Eudicot,Orobanchaceae
FES,Orobanche nana,,Eudicot,Orobanchaceae
ART,Orobanche picridis ,,Eudicot,Orobanchaceae
FES,Orobanche purpurea ,,Eudicot,Orobanchaceae
CHE,Orobanche ramosa ,,Eudicot,Orobanchaceae
CYT,Orobanche rapum-genistae*,,Eudicot,Orobanchaceae
LON,Orobanche rapum-genistae*,,Eudicot,Orobanchaceae
FES,Orobanche reticulata ,,Eudicot,Orobanchaceae
FAG,Orobanche salviae ,,Eudicot,Orobanchaceae
FES,Orobanche teucrii ,,Eudicot,Orobanchaceae
FES,Orobanche variegata ,,Eudicot,Orobanchaceae
FES,Orostachys spinosa ,,Eudicot,Crassulaceae
IND,Ortegia hispanica,,Eudicot,Caryophyllaceae
PIC,Orthilia secunda ,,Eudicot,Ericaceae
PUB,Orthotrichum ibericum ,,Moss,Orthotrichaceae
PUB,Orthotrichum pallens ,,Moss,Orthotrichaceae
PUB,Orthotrichum tenellum ,,Moss,Orthotrichaceae
ALN,Osmunda regalis* ,,Fern,Osmundaceae
AZO,Osmunda regalis* ,,Fern,Osmundaceae
POP,Osmunda regalis* ,,Fern,Osmundaceae
PUB,Ostrya carpinifolia ,,Eudicot,Betulaceae
QUI,Osyris alba ,,Eudicot,Santalaceae
OLE,Osyris lanceolata*,,Eudicot,Santalaceae
QUI,Osyris lanceolata*,,Eudicot,Santalaceae
CHE,Otospermum glabrum ,,Eudicot,Asteraceae
ASA,Oxalis acetosella* ,,Eudicot,Oxalidaceae
FAG,Oxalis acetosella* ,,Eudicot,Oxalidaceae
PIC,Oxalis acetosella* ,,Eudicot,Oxalidaceae
ART,Oxalis articulata*,,Eudicot,Oxalidaceae
CHE,Oxalis articulata*,,Eudicot,Oxalidaceae
PAR,Oxalis corniculata ,,Eudicot,Oxalidaceae
PAR,Oxalis debilis,,Eudicot,Oxalidaceae
PAR,Oxalis dillenii ,,Eudicot,Oxalidaceae
CHE,Oxalis pes-caprae*,,Eudicot,Oxalidaceae
PAR,Oxalis pes-caprae*,,Eudicot,Oxalidaceae
PAR,Oxalis stricta ,,Eudicot,Oxalidaceae
BID,Oxybasis chenopodioides*,,Eudicot,Chenopodiaceae
CRY,Oxybasis chenopodioides*,,Eudicot,Chenopodiaceae
BID,Oxybasis glauca*,,Eudicot,Chenopodiaceae
CRY,Oxybasis glauca*,,Eudicot,Chenopodiaceae
BID,Oxybasis rubra*,,Eudicot,Chenopodiaceae
CRY,Oxybasis rubra*,,Eudicot,Chenopodiaceae
SIS,Oxybasis urbica,,Eudicot,Chenopodiaceae
THL,Oxyria digyna ,,Eudicot,Polygonaceae
GER,Oxyrrhynchium hians,,Moss,Brachytheciaceae
KOB,Oxytropis amethystea,,Eudicot,Fabaceae
ONO,Oxytropis campestris subsp. campestris*,,Eudicot,Fabaceae
SES,Oxytropis campestris subsp. campestris*,,Eudicot,Fabaceae
KOB,Oxytropis campestris subsp. tyroliensis,,Eudicot,Fabaceae
KOB,Oxytropis carpatica ,,Eudicot,Fabaceae
SES,Oxytropis dinarica,,Eudicot,Fabaceae
THL,Oxytropis fetida ,,Eudicot,Fabaceae
FES,Oxytropis floribunda,,Eudicot,Fabaceae
KOB,Oxytropis foucaudii ,,Eudicot,Fabaceae
KOB,Oxytropis halleri subsp. halleri*,,Eudicot,Fabaceae
SES,Oxytropis halleri subsp. halleri*,,Eudicot,Fabaceae
FES,Oxytropis halleri subsp. velutina  ,,Eudicot,Fabaceae
SES,Oxytropis helvetica ,,Eudicot,Fabaceae
FES,Oxytropis hippolyti ,,Eudicot,Fabaceae
SES,Oxytropis jacquinii ,,Eudicot,Fabaceae
KOB,Oxytropis kubanensis ,,Eudicot,Fabaceae
KOB,Oxytropis lapponica ,,Eudicot,Fabaceae
KOB,Oxytropis neglecta*,,Eudicot,Fabaceae
SES,Oxytropis neglecta*,,Eudicot,Fabaceae
ERI,Oxytropis pilosa* ,,Eudicot,Fabaceae
FES,Oxytropis pilosa* ,,Eudicot,Fabaceae
SES,Oxytropis prenja ,,Eudicot,Fabaceae
SES,Oxytropis pyrenaica ,,Eudicot,Fabaceae
KOB,Oxytropis triflora ,,Eudicot,Fabaceae
SES,Oxytropis urumovii ,,Eudicot,Fabaceae
